Date,BGT,Broad,Elliot,Fremont,MTS,NW58,Second,Spokane,Thirty,TwoSix,Friday,Monday,Saturday,Sunday,Sunlight,Thursday,Tuesday,Wednesday,isMay,TempHi,TempAvg,TempLow,DewHigh,DewAvg,DewLow,HumidHi,HumidAvg,HumidLow,PressHigh,PressAvg,PressLow,VisHigh,VisAvg,VisLow,WindAvg,WindLow,WindHigh,Precip,Events
2016-06-15,1529.0,419.0,1861.0,4388.0,1029.5314285579107,212.0,1141.0,1330.0,315.0,112.0,False,False,False,False,15.753395533084488,False,False,True,False,66,56,45,47,42,38,90,63,36,29.98,29.95,29.9,10,10,10,10,7,16,0.0,
2016-06-16,1344.0,448.0,1925.0,4319.0,1013.3423518554276,169.0,1276.0,1437.0,337.0,95.0,False,False,False,False,15.761389741028287,True,False,False,False,71,61,53,47,44,37,80,58,31,30.18,30.07,29.98,10,10,10,10,7,0,0.0,
2016-06-17,1359.0,406.0,1466.0,3553.0,833.6201380278616,136.0,960.0,1108.0,283.0,90.0,True,False,False,False,15.768033888298316,False,False,False,False,66,60,53,53,48,45,90,69,45,30.17,30.12,30.07,10,10,3,14,3,22,0.22,Rain
2016-06-18,820.0,215.0,556.0,1117.0,262.0753431401974,104.0,231.0,332.0,147.0,41.0,False,False,True,False,15.773322050126893,False,False,False,False,64,60,55,54,51,45,96,79,58,30.37,30.17,30.05,10,10,7,14,5,18,0.16,Rain
2016-06-19,3273.0,274.0,1753.0,2273.0,533.3010339817984,163.0,294.0,982.0,253.0,61.0,False,False,False,True,15.777249494023355,False,False,False,False,70,58,48,48,46,43,90,63,40,30.41,30.34,30.22,10,10,10,12,7,22,0.0,
2016-06-20,1675.0,441.0,1838.0,4348.0,1020.1464565564712,168.0,1063.0,1304.0,309.0,96.0,False,True,False,False,15.779812695513028,False,False,False,False,75,66,57,55,52,43,93,67,32,30.21,30.17,30.11,10,10,5,14,5,25,0.29,"Rain , Thunderstorm"
2016-06-21,1618.0,400.0,1783.0,4425.0,1038.2125276592424,208.0,1124.0,1334.0,337.0,114.0,False,False,False,False,15.78100934990929,False,True,False,False,73,64,55,56,53,50,96,74,48,30.31,30.24,30.16,10,10,6,15,9,0,0.34,Rain
2016-06-22,1921.0,472.0,1993.0,4724.0,1108.365193370002,179.0,1202.0,1484.0,378.0,111.0,False,False,False,False,15.780838380034831,False,False,True,False,75,65,57,52,50,48,83,61,40,30.15,30.06,29.96,10,10,10,12,4,0,0.0,Rain
2016-06-23,655.0,340.0,938.0,2572.0,603.4536996925584,118.0,755.0,726.0,197.0,44.0,False,False,False,False,15.779299939836761,True,False,False,False,68,62,55,58,55,52,100,87,61,30.1,30.01,29.97,10,8,2,14,7,24,0.34,Rain
2016-06-24,951.0,359.0,1191.0,2615.0,613.5425445941058,136.0,792.0,834.0,212.0,58.0,True,False,False,False,15.776395413869702,False,False,False,False,69,60,53,58,54,52,97,80,61,30.28,30.2,30.12,10,10,8,15,7,21,0.09,Rain
2016-06-25,2659.0,316.0,1475.0,2223.0,521.569818979999,190.0,472.0,812.0,166.0,55.0,False,False,True,False,15.772127412650553,False,False,False,False,71,64,57,53,52,49,87,68,51,30.3,30.26,30.2,10,10,9,9,6,16,0.0,
2016-06-26,2833.0,346.0,1651.0,2500.0,586.5607500899673,265.0,395.0,876.0,183.0,43.0,False,False,False,True,15.766499763918228,False,False,False,False,78,67,57,57,54,51,83,63,47,30.23,30.17,30.09,10,10,10,13,4,20,0.0,
2016-06-27,1894.0,414.0,1932.0,4546.0,1066.6020679635967,221.0,1116.0,1534.0,340.0,104.0,False,True,False,False,15.759517499860895,False,False,False,False,84,73,62,57,54,50,75,55,34,30.17,30.13,30.1,10,10,10,13,4,0,0.0,
2016-06-28,2030.0,470.0,2059.0,4745.0,1113.292303670758,227.0,1167.0,1494.0,334.0,85.0,False,False,False,False,15.751186840401601,False,True,False,False,79,66,55,58,55,53,93,75,46,30.23,30.18,30.11,10,10,10,9,6,0,0.0,
2016-06-29,1768.0,443.0,1980.0,4484.0,1052.0553613613654,225.0,1181.0,1413.0,313.0,99.0,False,False,False,False,15.741515172660455,False,False,True,False,73,65,57,58,56,55,93,80,57,30.22,30.18,30.14,10,10,10,9,5,0,0.0,
2016-06-30,1630.0,454.0,1878.0,4314.0,1012.1692303552476,167.0,1142.0,1379.0,312.0,69.0,False,False,False,False,15.730511026737311,True,False,False,False,73,65,57,56,54,52,87,73,48,30.25,30.19,30.12,10,10,10,8,5,0,0.0,
2016-07-01,1770.0,427.0,1611.0,3698.0,867.6406615330798,199.0,961.0,1196.0,293.0,71.0,True,False,False,False,15.718184047983105,False,False,False,False,75,66,57,56,54,52,87,73,48,30.14,30.1,30.05,10,10,10,8,3,0,0.0,
2016-07-02,2667.0,247.0,1389.0,2014.0,472.5333402724778,183.0,350.0,777.0,149.0,54.0,False,False,True,False,15.704544965949786,False,False,False,False,75,69,61,60,57,54,84,70,55,30.05,30.03,29.99,10,10,10,8,4,0,0.0,
2016-07-03,1995.0,216.0,1186.0,1781.0,417.86587836409274,223.0,277.0,631.0,174.0,29.0,False,False,False,True,15.689605560228797,False,False,False,False,71,64,57,56,53,49,87,72,53,30.17,30.12,30.05,10,10,10,9,5,0,0.0,
2016-07-04,1888.0,219.0,1066.0,2208.0,518.0504544794592,164.0,234.0,617.0,202.0,50.0,False,True,False,False,15.673378623405323,False,False,False,False,68,62,57,56,52,50,82,72,54,30.17,30.14,30.12,10,10,10,9,7,0,0.0,Rain
2016-07-05,1138.0,365.0,1259.0,3221.0,755.7248704159141,168.0,890.0,1020.0,308.0,74.0,False,False,False,False,15.65587792137028,False,True,False,False,69,63,57,55,52,50,84,72,53,30.14,30.11,30.07,10,10,10,8,5,21,0.0,
2016-07-06,2251.0,452.0,2188.0,4816.0,1129.9506289733133,248.0,1121.0,1561.0,365.0,75.0,False,False,False,False,15.637118151244152,False,False,True,False,75,66,57,55,53,48,84,63,38,30.08,30.04,29.95,10,10,10,9,3,0,0.0,
2016-07-07,1176.7519351683663,410.0,1246.0,3426.0,803.8228519232912,113.0,897.0,944.0,262.0,63.0,False,False,False,False,15.617114897176243,True,False,False,False,68,64,60,61,56,52,96,78,65,29.95,29.92,29.88,10,10,4,13,6,18,0.06,Rain
2016-07-08,1593.9322139610379,387.0,1310.0,3974.0,932.3969683430121,178.0,794.0,863.0,287.0,51.0,True,False,False,False,15.595884584289408,False,False,False,False,73,66,60,60,58,55,100,82,55,29.93,29.89,29.87,10,9,3,10,6,18,0.14,Rain
2016-07-09,813.811892835165,282.0,1143.0,2029.0,476.0527047730175,311.0,480.0,816.0,208.0,35.0,False,False,True,False,15.573444431044424,False,False,False,False,71,64,57,58,54,51,100,75,53,30.01,29.97,29.89,10,10,6,10,6,17,0.07,Rain
2016-07-10,894.0299207144324,343.0,1364.0,2229.0,522.977564780215,337.0,324.0,780.0,206.0,44.0,False,False,False,True,15.549812400299356,False,False,False,False,73,66,59,57,55,52,90,72,48,30.08,30.02,29.98,10,10,10,10,3,0,0.0,
2016-07-11,1662.5186277978114,423.0,1783.0,4145.0,972.5177236491659,190.0,1021.0,1288.0,306.0,64.0,False,True,False,False,15.52500714933817,False,False,False,False,73,64,57,56,52,45,84,68,47,30.12,30.06,29.98,10,10,10,12,7,0,0.0,
2016-07-12,1758.379171113536,472.0,1904.0,4384.0,1028.5929313577667,203.0,1182.0,1340.0,399.0,84.0,False,False,False,False,15.499047979139148,False,True,False,False,77,68,60,57,54,52,80,64,43,30.16,30.03,29.96,10,10,10,13,3,18,0.0,
2016-07-13,1883.5192946051925,492.0,2025.0,4696.0,1101.7957129689948,237.0,1230.0,1486.0,403.0,106.67665724603265,False,False,False,False,15.471954783147986,False,False,True,False,75,68,60,53,50,46,78,59,37,30.25,30.22,30.17,10,10,10,12,4,0,0.0,
2016-07-14,1853.4375341504674,501.0,2018.0,4621.0,1084.1988904662956,228.0,1188.0,1429.0,327.0,95.0,False,False,False,False,15.443747995812481,True,False,False,False,77,66,57,58,52,49,78,62,38,30.26,30.21,30.14,10,10,10,17,5,22,0.0,
2016-07-15,1538.581774724344,399.0,1780.0,3836.0,900.0188149380459,187.0,1050.0,1085.0,278.0,64.0,True,False,False,False,15.414448541126168,False,False,False,False,75,66,57,53,51,48,84,60,38,30.19,30.14,30.08,10,10,10,8,3,0,0.0,
2016-07-16,829.8554984110187,253.0,1273.0,2069.0,485.43767677445703,86.0,411.0,650.0,223.0,33.0,False,False,True,False,15.384077781416911,False,False,False,False,72,66,59,53,52,51,75,62,49,30.1,30.06,30.01,10,10,10,10,6,0,0.0,
2016-07-17,817.0206139503358,255.0,1560.0,2037.0,477.92969917330544,0.0,349.0,699.0,238.0,39.0,False,False,False,True,15.352657466603889,False,False,False,False,80,70,60,56,54,53,80,60,40,30.0,29.95,29.89,10,10,10,10,2,0,0.0,
2016-07-18,1563.0482732275202,393.0,1609.0,3897.0,914.3308972402413,0.0,1063.0,1163.0,319.0,84.0,False,True,False,False,15.320209684132633,False,False,False,False,73,67,62,57,55,53,78,69,57,30.06,29.98,29.92,10,10,10,10,4,0,0.0,
2016-07-19,1796.0816442167911,470.0,1994.0,4478.0,1050.6476155611495,0.0,1169.0,1414.0,357.0,91.0,False,False,False,False,15.286756809782949,False,True,False,False,78,70,62,55,53,50,75,59,40,30.11,30.08,30.05,10,10,10,9,5,0,0.0,
2016-07-20,1864.2669679141686,488.0,2175.0,4648.0,1090.5337465672676,1.0,1208.0,1577.0,361.0,75.0,False,False,False,False,15.252321459529306,False,False,True,False,82,72,62,54,52,47,72,54,30,30.14,30.1,30.04,10,10,10,10,3,0,0.0,
2016-07-21,1825.3612243927232,488.0,2016.0,4551.0,1067.7751894637768,0.0,1195.0,1431.0,362.0,69.0,False,False,False,False,15.21692644261731,True,False,False,False,81,71,61,56,54,51,78,57,36,30.11,30.04,29.99,10,10,10,14,4,18,0.0,
2016-07-22,833.4653096655856,233.0,870.0,2078.0,487.54929547478093,0.0,625.0,589.0,217.0,26.0,True,False,False,False,15.18059471600372,False,False,False,False,71,66,61,58,56,54,90,73,59,30.28,30.22,30.12,10,9,5,12,7,20,0.21,Rain
2016-07-23,845.0969237080793,162.0,1277.0,2107.0,494.35340017582445,0.0,424.0,784.0,171.0,48.0,False,False,True,False,15.143349340291199,False,False,False,False,75,66,60,55,53,49,78,64,41,30.28,30.24,30.19,10,10,10,8,4,0,0.0,
2016-07-24,870.3656024900484,428.0,1686.0,2170.0,509.1347310780917,0.0,384.0,1010.0,245.0,49.0,False,False,False,True,15.105213437272944,False,False,False,False,80,68,57,54,52,51,81,58,38,30.19,30.09,30.01,10,10,10,12,4,18,0.0,
2016-07-25,1754.7693598589688,445.0,2068.0,4375.0,1026.4813126574427,0.0,1127.0,1386.0,364.0,81.0,False,True,False,False,15.066210149186254,False,False,False,False,84,73,62,58,56,53,75,56,35,30.08,30.04,30.01,10,10,10,10,3,0,0.0,
2016-07-26,1902.7716212962166,490.0,2028.0,4744.0,1113.057679370722,0.0,1216.0,1465.0,352.0,74.0,False,False,False,False,15.026362599758759,False,True,False,False,79,70,60,57,56,53,83,69,42,30.18,30.13,30.08,10,10,10,8,4,0,0.0,
2016-07-27,1922.8261282660335,484.0,2068.0,4794.0,1124.7888943725213,0.0,1207.0,1450.0,344.0,70.0,False,False,False,False,14.985693857115884,False,False,True,False,82,71,60,58,56,54,83,60,38,30.14,30.1,30.06,10,10,10,10,5,17,0.0,
2016-07-28,1798.087094913773,526.0,1955.0,4483.0,1051.8207370613295,1.0,1205.0,1360.0,373.0,45.0,False,False,False,False,14.94422689860379,True,False,False,False,84,73,62,57,56,54,78,56,35,30.14,30.07,30.0,10,10,10,10,5,0,0.0,
2016-07-29,1579.49296894277,473.0,1776.0,3938.0,923.9504935417166,0.0,1062.0,1099.0,311.0,32.0,True,False,False,False,14.901984577568369,False,False,False,False,88,75,64,58,56,52,75,53,31,30.01,29.95,29.87,10,10,10,10,3,0,0.0,
2016-07-30,854.7230870535914,367.0,1339.0,2131.0,499.98438337668813,0.0,485.0,756.0,211.0,13.0,False,False,True,False,14.85898959211797,False,False,False,False,75,67,59,55,52,51,81,63,44,29.98,29.94,29.88,10,10,10,9,6,18,0.0,
2016-07-31,844.2947434292869,254.0,1443.0,2105.0,493.88415157575247,0.0,400.0,713.0,222.0,11.0,False,False,False,True,14.815264455885323,False,False,False,False,73,64,57,52,51,50,75,62,48,30.08,30.04,29.98,10,10,10,10,8,20,0.0,
2016-08-01,1665.0,411.0,1780.0,4249.0,0.0,388.36485524922034,1119.0,1219.0,291.0,22.0,False,True,False,False,14.770831470793084,False,False,False,False,77,66,55,54,52,51,89,70,42,30.12,30.06,30.0,10,10,5,12,5,0,0.0,
2016-08-02,996.0,437.0,1415.0,3557.0,0.0,325.1150365077611,1013.0,1084.0,250.0,28.0,False,False,False,False,14.72571270181709,False,True,False,False,73,64,57,53,51,50,78,66,49,30.23,30.13,30.07,10,10,10,12,6,17,0.0,
2016-08-03,1815.0,440.0,0.0,4521.0,0.0,413.2260556793894,1190.0,1381.0,377.0,38.0,False,False,False,False,14.679929953731751,False,False,True,False,75,66,60,53,52,51,72,62,45,30.28,30.24,30.16,10,10,10,10,6,0,0.0,
2016-08-04,1818.0,465.0,0.0,4523.0,0.0,413.4088586237288,1293.0,1387.0,374.0,27.0,False,False,False,False,14.633504749813897,True,False,False,False,80,69,59,56,53,51,81,58,38,30.16,30.04,29.91,10,10,10,13,5,21,0.0,
2016-08-05,1665.0,436.0,1269.0,3855.0,805.0,352.3526752143433,1069.0,1261.0,249.0,21.0,True,False,False,False,14.586458312473372,False,False,False,False,79,70,61,54,51,46,75,56,32,29.97,29.92,29.89,10,10,10,9,4,0,0.0,
2016-08-06,2224.0,278.0,1255.0,1978.0,1169.0,180.79211195174346,440.0,785.0,207.0,21.0,False,False,True,False,14.538811545772216,False,False,False,False,72,63,55,51,49,48,77,62,45,30.01,29.97,29.91,10,10,10,10,6,0,0.0,
2016-08-07,1540.0,258.0,1056.0,1604.0,849.0,146.60796136026113,301.0,585.0,166.0,10.0,False,False,False,True,14.49058501978815,False,False,False,False,72,66,60,56,52,49,83,69,49,29.96,29.92,29.89,10,10,10,9,4,0,0.03,Rain
2016-08-08,1149.0,375.0,1543.0,3513.0,584.0,321.09337173229255,975.0,1094.0,268.0,13.0,False,True,False,False,14.441798956773182,False,False,False,False,73,64,57,54,53,48,84,69,44,29.99,29.97,29.95,10,10,10,9,4,0,0.0,
2016-08-09,1331.0,433.0,1670.0,4161.0,733.0,380.3215256982835,1214.0,1237.0,335.0,27.0,False,False,False,False,14.392473219053702,False,True,False,False,72,66,60,55,54,53,83,70,53,30.03,30.01,29.98,10,10,10,10,3,0,0.0,
2016-08-10,1729.0,473.0,1945.0,4510.0,890.0,412.22063948552227,1217.0,1319.0,354.0,75.0,False,False,False,False,14.342627298614863,False,False,True,False,75,68,60,56,55,54,83,67,48,30.09,30.07,30.04,10,10,10,12,2,17,0.0,
2016-08-11,1642.0,461.0,2094.0,4569.0,915.0,417.61332634353687,1158.0,1315.0,311.0,116.0,False,False,False,False,14.292280308309241,True,False,False,False,80,70,61,57,56,54,81,63,47,30.14,30.1,30.06,10,10,10,12,4,20,0.0,
2016-08-12,2610.0,414.0,1746.0,3873.0,747.0,353.99790171339856,1037.0,1073.0,286.0,117.0,True,False,False,False,14.241450974627428,False,False,False,False,87,75,63,59,57,55,78,56,36,30.1,30.05,29.98,10,10,10,10,3,0,0.0,
2016-08-13,3048.0,228.0,1390.0,1891.0,1042.0,172.84018387297616,270.0,729.0,151.0,64.0,False,False,True,False,14.190157631966597,False,False,False,False,90,78,66,60,56,51,78,52,28,30.02,29.98,29.93,10,10,10,8,2,0,0.0,
2016-08-14,2122.0,279.0,1568.0,2602.0,1458.0,237.82663058566052,354.0,1001.0,223.0,102.0,False,False,False,True,14.138418218331964,False,False,False,False,82,71,60,54,52,44,78,51,25,30.04,30.01,29.96,10,10,10,10,4,0,0.0,
2016-08-15,1616.0,459.0,1850.0,4366.0,763.0,399.0588274930799,1112.0,1255.0,321.0,91.0,False,True,False,False,14.086250272405449,False,False,False,False,84,72,61,57,55,53,78,57,37,30.1,30.06,30.02,10,10,10,9,2,0,0.0,
2016-08-16,1735.0,432.0,1894.0,4670.0,964.0,426.8448750326805,1227.0,1327.0,370.0,95.0,False,False,False,False,14.033670931915706,False,True,False,False,81,69,57,56,54,51,90,62,35,30.13,30.09,30.04,10,10,10,8,2,0,0.0,
2016-08-17,1750.0,459.0,1839.0,4611.0,349.0,421.4521881746659,1200.0,1309.0,306.0,107.0,False,False,False,False,13.980696933243898,False,False,True,False,79,70,60,54,53,50,80,56,40,30.12,30.06,30.0,10,10,10,12,4,0,0.0,
2016-08-18,1615.0,438.0,1628.0,4441.0,301.0,405.9139379058102,1168.0,1306.0,302.0,123.0,False,False,False,False,13.927344612200285,True,False,False,False,86,73,60,63,59,49,72,57,45,30.06,30.0,29.93,10,10,10,16,8,0,0.0,
2016-08-19,1518.0,392.0,943.0,3724.0,695.0,340.3790823601075,1038.0,917.0,219.0,153.0,True,False,False,False,13.87362990590746,False,False,False,False,95,60,26,77,54,9,88,48,23,30.01,29.96,29.88,10,10,10,16,8,0,0.0,
2016-08-20,1786.0,240.0,658.0,1951.0,1004.0,178.3242722031605,321.0,715.0,160.0,112.0,False,False,True,False,13.81956835572744,False,False,False,False,91,78,64,57,53,48,70,44,26,29.93,29.87,29.78,10,10,10,10,3,0,0.0,
2016-08-21,1743.0,230.0,722.0,1744.0,953.0,159.4041674640246,434.0,616.0,198.0,101.0,False,False,False,True,13.765175111171239,False,False,False,False,73,66,60,55,54,52,83,68,48,29.98,29.89,29.81,10,10,10,14,8,0,0.0,
2016-08-22,1417.0,369.0,1667.0,4292.0,799.0,392.2951185525191,1088.0,1219.0,333.0,118.0,False,True,False,False,13.710464934730997,False,False,False,False,72,64,57,59,51,46,93,64,40,30.11,30.07,29.99,10,10,10,14,8,0,0.0,
2016-08-23,1677.0,437.0,1875.0,4685.0,1011.0,428.2158971152266,1220.0,1333.0,361.0,125.0,False,False,False,False,13.65545220757689,False,True,False,False,79,67,55,55,51,48,83,58,39,30.19,30.16,30.12,10,10,10,17,7,0,0.0,
2016-08-24,1656.0,420.0,1902.0,4623.0,959.0,422.5490058407027,1236.0,1359.0,373.0,153.0,False,False,False,False,13.6001509360627,False,False,True,False,82,70,57,57,55,54,89,60,39,30.24,30.18,30.12,10,10,10,20,5,0,0.0,
2016-08-25,1575.0,460.0,1908.0,4382.0,889.0,400.52125104779566,1197.0,1295.0,358.0,139.0,False,False,False,False,13.544574758986174,True,False,False,False,93,77,61,59,54,50,81,51,22,30.14,30.05,29.94,10,10,10,14,4,0,0.0,
2016-08-26,1423.0,368.0,1586.0,3896.0,752.0,356.10013557330257,942.0,1024.0,291.0,146.0,True,False,False,False,13.488736955552385,False,False,False,False,88,74,60,57,52,45,82,45,22,29.96,29.89,29.79,10,10,10,10,4,0,0.0,
2016-08-27,1695.0,267.0,1012.0,1733.0,876.0,158.39875127015745,333.0,522.0,165.0,100.0,False,False,True,False,13.432650453990533,False,False,False,False,72,66,61,57,54,50,81,65,46,30.01,29.88,29.77,10,10,10,16,9,0,0.0,
2016-08-28,1867.0,240.0,971.0,1535.0,941.0,140.30125978054912,272.0,534.0,204.0,95.0,False,False,False,True,13.376327840776847,False,False,False,False,75,68,59,54,52,50,80,65,44,30.09,30.06,30.01,10,10,10,12,9,0,0.0,
2016-08-29,1605.0,369.0,1740.0,4323.0,839.0,395.1285641897811,1053.0,1184.0,363.0,144.0,False,True,False,False,13.319781370418632,False,False,False,False,81,68,55,55,53,50,89,65,39,30.08,30.02,29.95,10,10,6,9,4,0,0.0,
2016-08-30,1412.0,446.0,1741.0,4392.0,916.0,401.43526576949307,1139.0,1189.0,363.0,159.0,False,False,False,False,13.26302297575655,False,True,False,False,70,64,57,55,53,52,83,69,53,30.05,30.01,29.97,10,10,10,14,9,18,0.0,
2016-08-31,1030.0,390.0,1288.0,3606.0,544.0,329.59370864407833,917.0,901.0,348.0,168.0,False,False,False,False,13.206064278744783,False,False,True,False,71,65,59,61,56,52,90,77,63,29.99,29.97,29.96,10,10,8,14,8,0,0.0,Rain
2016-09-01,915.0,374.0,1200.0,3340.0,574.0,0.0,937.0,923.0,301.0,188.0,False,False,False,False,13.148916601670706,True,False,False,False,68,62,57,57,54,50,93,77,56,30.03,29.99,29.92,10,10,10,13,11,0,0.0,Rain
2016-09-02,440.0,273.0,823.0,2120.0,348.0,3.1076500537711214,625.0,572.0,217.0,190.98819220979624,True,False,False,False,13.091590978777942,False,False,False,False,70,62,55,54,50,11,96,71,11,30.02,29.96,29.93,10,9,5,17,11,24,0.0,Rain
2016-09-03,1124.0,206.0,752.0,1358.0,604.0,0.0,291.0,332.0,171.0,157.0,False,False,True,False,13.034098168258998,False,False,False,False,66,60,55,52,50,46,89,72,52,30.04,30.0,29.96,10,10,10,9,7,0,0.0,Rain
2016-09-04,1903.0,243.0,1309.0,1784.0,976.0,0.0,272.0,649.0,214.0,135.0,False,False,False,True,12.976448664585392,False,False,False,False,68,60,53,52,49,45,89,69,43,30.02,29.99,29.96,10,10,10,12,5,0,0.0,
2016-09-05,1781.0,204.0,973.0,1516.0,832.0,0.0,288.0,485.0,185.0,101.0,False,True,False,False,12.918652711145592,False,False,False,False,68,62,55,52,50,48,83,68,51,30.05,30.01,29.97,10,10,10,12,8,0,0.0,
2016-09-06,844.0,301.0,1047.0,2895.0,464.0,0.0,802.0,751.0,293.0,189.0,False,False,False,False,12.86072031316271,False,True,False,False,68,62,55,56,53,50,94,76,61,30.09,29.98,29.92,10,10,10,9,5,0,0.0,Rain
2016-09-07,800.0,340.0,1252.0,3299.0,506.0,0.0,941.0,1044.0,282.0,170.0,False,False,False,False,12.802661250865873,False,False,True,False,66,62,57,57,55,51,93,80,59,30.16,30.13,30.08,10,10,6,13,4,0,0.02,Rain
2016-09-08,1148.0,357.0,1518.0,3710.0,636.0,0.0,995.0,1013.0,356.0,190.0,False,False,False,False,12.744485092890983,True,False,False,False,72,63,57,57,52,45,90,69,50,30.32,30.23,30.14,10,9,4,9,6,0,0.0,Rain
2016-09-09,1447.0,439.0,1681.0,3938.0,721.0,280.0,1067.0,1040.0,350.0,174.0,True,False,False,False,12.686201209888127,False,False,False,False,73,63,53,50,48,42,86,62,34,30.36,30.3,30.2,10,10,10,7,2,0,0.0,
2016-09-10,2063.0,237.0,1265.0,2197.0,1034.0,451.0,416.0,689.0,265.0,143.0,False,False,True,False,12.627818788314595,False,False,False,False,77,64,53,54,50,47,86,61,36,30.19,30.11,30.03,10,10,10,12,2,0,0.0,
2016-09-11,1485.0,244.0,1021.0,1687.0,888.0,454.0,277.0,432.0,156.0,136.0,False,False,False,True,12.569346844393865,False,False,False,False,70,63,57,51,48,44,81,62,42,30.18,30.14,30.08,10,10,10,10,4,0,0.0,
2016-09-12,1356.0,419.0,1674.0,4243.0,822.0,519.0,1049.0,1252.0,338.0,153.0,False,True,False,False,12.510794238222273,False,False,False,False,73,64,55,49,46,38,77,53,27,30.22,30.16,30.1,10,10,10,12,5,18,0.0,
2016-09-13,1460.0,477.0,1788.0,4561.0,952.0,477.0,1165.0,1358.0,344.0,277.0,False,False,False,False,12.452169688006409,False,True,False,False,73,63,53,49,44,39,80,52,28,30.1,30.02,29.94,10,10,10,10,2,0,0.0,
2016-09-14,1398.0,429.0,1862.0,4496.0,796.0,444.0,1067.0,1283.0,415.0,366.0,False,False,False,False,12.393481784415412,False,False,True,False,79,65,51,51,46,40,83,54,25,30.14,30.04,29.97,10,10,2,10,5,0,0.0,
2016-09-15,1237.0,492.0,1563.0,4217.0,738.0,278.0,1117.0,1182.0,370.0,262.0,False,False,False,False,12.33473900503339,True,False,False,False,71,62,53,52,51,48,89,71,49,30.2,30.15,30.1,10,10,10,8,6,0,0.0,
2016-09-16,1263.0,380.0,1540.0,3732.0,787.0,159.0,1020.0,1054.0,290.0,179.0,True,False,False,False,12.275949728898114,False,False,False,False,75,64,53,54,52,49,89,68,43,30.12,30.03,29.96,10,10,1,8,2,0,0.0,Rain
2016-09-17,464.0,138.0,404.0,921.0,208.0,114.0,353.0,386.0,104.0,162.0,False,False,True,False,12.217122251113043,False,False,False,False,68,62,59,58,56,53,93,83,63,30.0,29.92,29.87,10,9,4,18,9,32,0.09,Rain
2016-09-18,1374.0,221.0,941.0,1693.0,928.0,196.0,221.0,482.0,196.0,169.0,False,False,False,True,12.158264797520456,False,False,False,False,69,61,53,57,52,48,93,73,49,30.07,30.05,30.0,10,10,5,10,3,0,0.0,Rain
2016-09-19,686.0,357.0,1131.0,3073.0,410.0,143.0,812.0,853.0,306.0,174.0,False,True,False,False,12.09938553942396,False,False,False,False,71,62,55,54,49,43,81,64,38,30.15,30.08,30.04,10,10,10,17,10,28,0.01,Rain
2016-09-20,1231.0,423.0,1653.0,4279.0,818.0,163.0,1102.0,1161.0,367.0,276.0,False,False,False,False,12.04049260834937,False,True,False,False,66,57,48,50,47,45,86,68,50,30.15,30.12,30.09,10,10,10,14,6,0,0.0,
2016-09-21,1186.0,512.0,1545.0,4089.0,781.0,146.0,1166.0,1283.0,321.0,226.0,False,False,False,False,11.981594110833216,False,False,True,False,68,59,52,49,48,45,83,66,45,30.11,30.04,29.95,10,10,0,10,4,17,0.0,
2016-09-22,1242.0,466.0,1581.0,4292.0,774.0,157.0,1100.0,1180.0,392.0,304.0,False,False,False,False,11.922698143228438,True,False,False,False,66,57,48,50,47,44,86,69,52,30.08,30.03,29.96,10,10,10,12,5,16,0.0,
2016-09-23,598.0,367.0,950.0,2719.0,345.0,122.0,769.0,726.0,291.0,189.0,True,False,False,False,11.863812806517085,False,False,False,False,64,59,54,51,49,47,78,72,63,30.22,30.06,30.01,10,10,6,18,9,29,0.0,Rain
2016-09-24,1267.0,281.0,913.0,1710.0,838.0,161.0,313.0,427.0,190.0,128.0,False,False,True,False,11.804946221119808,False,False,False,False,66,60,55,51,48,44,81,64,47,30.39,30.33,30.23,10,10,10,9,4,0,0.0,
2016-09-25,1567.0,219.0,1023.0,1673.0,902.0,157.0,366.0,593.0,192.0,147.0,False,False,False,True,11.746106541692047,False,False,False,False,75,67,59,53,50,46,78,58,36,30.4,30.34,30.24,10,10,10,10,3,0,0.0,
2016-09-26,1385.0,456.0,1692.0,4382.0,835.0,196.0,1057.0,1219.0,379.0,231.0,False,True,False,False,11.687301971896478,False,False,False,False,77,66,57,56,53,50,78,64,46,30.22,30.09,30.0,10,10,10,7,3,0,0.0,
2016-09-27,1092.0,499.0,1541.0,4182.0,696.0,161.0,1118.0,1185.0,394.0,314.0,False,False,False,False,11.628540779141206,False,True,False,False,69,62,57,56,48,40,75,57,37,30.2,30.15,30.09,10,9,0,13,5,18,0.0,Rain
2016-09-28,1168.0,466.0,1680.0,4313.0,681.0,158.0,1152.0,1227.0,353.0,254.0,False,False,False,False,11.569831309272761,False,False,True,False,68,60,55,52,48,45,77,67,50,30.13,30.09,30.04,10,10,10,15,4,0,0.0,
2016-09-29,1148.0,502.0,1544.0,3993.0,656.0,145.0,1051.0,1122.0,367.0,328.0,False,False,False,False,11.51118200121239,True,False,False,False,66,57,50,50,44,38,80,61,38,30.09,30.07,30.04,10,10,10,10,1,0,0.0,
2016-09-30,1189.0,394.0,1410.0,3745.0,664.0,175.0,948.0,944.0,353.0,227.0,True,False,False,False,11.452601401523788,False,False,False,False,66,56,46,49,46,41,97,73,45,30.07,30.02,29.95,10,9,5,8,3,0,0.0,
